"llamado_fecha_hora","llamado_provincia","llamante_edad","llamante_genero","llamante_quien_llama","caso_judicializado","hecho_lugar","victima_a_resguardo","victima_edad","victima_genero","victima_nacionalidad","victima_vinculo_agresor","victima_discapacidad","victima_convive_agresor","vs_violacion_via_vaginal","vs_violacion_via_anal","vs_violacion_via_oral","vs_tentativa_violacion","vs_tocamiento_sexual","vs_intento_tocamiento","vs_Intento_violación_tercera_persona","vs_grooming","vs_exhibicionismo","vs_amenazas_verbales_contenido_sexual","vs_explotacion_sexual","vs_explotacion_sexual_comercial","vs_explotacion_sexual_viajes_turismo","vs_sospecha_trata_personas_fines_sexuales","vs_existencia_facilitador_corrupcion_nnya","vs_obligacion_sacarse_fotos_pornograficas","vs_eyaculacion_partes_cuerpo","vs_acoso_sexual","vs_iniciacion_sexual_forzada_inducida","vs_otra_forma_violencia_sexual","vs_no_sabe_no_contesta","ofv_sentimiento_amenaza","ofv_amenaza_explicita","ofv_violencia_fisica","ofv_intento_ahorcar","ofv_intento_quemar","ofv_intento_ahogar","ofv_amenaza_muerte","ofv_uso_sustancias_psicoactivas","ofv_intento_privacion_libertad","ofv_privacion_libertad","ofv_uso_arma_blanca","ofv_uso_arma_fuego","ofv_enganio_seduccion","ofv_intento_matar","ofv_uso_animal_victimizar","ofv_grooming","ofv_otra_forma_violencia","ofv_no_sabe_no_contesta","llamado_provincia_indec_id"
"2018-11-02 18:04:52","Ciudad Autónoma de Buenos Aires","30","Masculino","Comisaría","SI","Comercio","SI","20","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-02 23:53:27","Ciudad Autónoma de Buenos Aires","999","Masculino","Comisaría","SI","Vivienda de la Víctima","SI","13","Femenino","Argentina","Otro pariente","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-03 00:57:43","San Luis","40","Femenino","Familiar","NO","Vivienda de la Víctima","NO","5","Femenino","Argentina","Padre","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","74"
"2018-11-03 01:02:39","Ciudad Autónoma de Buenos Aires","35","Masculino","Comisaría","SI","Vivienda de un familiar","SI","3","Femenino","Argentina","Otro pariente","NS/NC","NS/NC","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-03 01:23:07","Ciudad Autónoma de Buenos Aires","999","Femenino","Comisaría","SI","Vivienda del Agresor","SI","41","Femenino","Argentina","Ex pareja de la víctima","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-03 01:25:31","Ciudad Autónoma de Buenos Aires","40","Femenino","Hospital","NO","Vivienda de la Víctima","SI","6","Femenino","Argentina","Hermano","NS/NC","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-03 11:52:53","Buenos Aires","38","Femenino","Víctima","NO","NS/NC","SI","38","Femenino","Argentina","NS/NC","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-11-03 15:48:00","Ciudad Autónoma de Buenos Aires","999","Masculino","Comisaría","SI","Vivienda de un familiar","SI","6","Femenino","Argentina","Otro pariente","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-11-03 18:45:24","Tucumán","999","Femenino","Familiar","NO","Redes Sociales","SI","10","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","90"
"2018-11-04 00:07:47","Ciudad Autónoma de Buenos Aires","999","Femenino","Hospital","SI","Vivienda de la Víctima","SI","22","Masculino","Boliviana","Padrastro","SI","SI","NO","SI","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-04 01:54:29","Ciudad Autónoma de Buenos Aires","999","Masculino","Comisaría","SI","NS/NC","SI","2","Femenino","Argentina","NS/NC","NO","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-04 03:05:11","Ciudad Autónoma de Buenos Aires","35","Femenino","Comisaría","SI","NS/NC","SI","28","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-04 07:42:53","Ciudad Autónoma de Buenos Aires","999","Femenino","Comisaría","SI","Vivienda de la Víctima","SI","42","Femenino","NS/NC","Desconocido","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-11-04 07:52:58","Ciudad Autónoma de Buenos Aires","999","Masculino","Comisaría","SI","Vivienda de la Víctima","SI","13","Femenino","Argentina","Padrastro","NS/NC","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-04 17:37:08","Ciudad Autónoma de Buenos Aires","999","Femenino","Comisaría","SI","Vivienda de la Víctima","NO","23","Femenino","Otra","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-11-04 19:18:04","Ciudad Autónoma de Buenos Aires","999","Femenino","Comisaría","SI","Comercio","SI","23","Femenino","Argentina","Desconocido","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-04 19:28:39","Chaco","30","Femenino","Otro conocido","NO","Vivienda del Agresor","SI","21","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","22"
"2018-11-04 23:21:05","Ciudad Autónoma de Buenos Aires","30","Masculino","Comisaría","SI","Vivienda del Agresor","SI","21","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-05 00:06:55","Ciudad Autónoma de Buenos Aires","999","Masculino","Comisaría","SI","Vivienda del Agresor","SI","15","Femenino","Peruana","Tío","NS/NC","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-05 03:53:09","Ciudad Autónoma de Buenos Aires","999","Masculino","Comisaría","SI","Calle","SI","37","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-05 07:43:06","Tucumán","53","Femenino","Madre","NO","Redes Sociales","SI","15","Masculino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","90"
"2018-11-05 09:21:52","Buenos Aires","999","Masculino","Otro conocido","SI","Otro(Especificar en observaciones)","NO","999","Femenino","NS/NC","Desconocido","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-11-05 09:21:52","Buenos Aires","999","Masculino","Otro conocido","SI","Otro(Especificar en observaciones)","NO","99","Femenino","NS/NC","Desconocido","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-11-05 10:00:56","Buenos Aires","999","Masculino","Vecino","NO","Vivienda de la Víctima","NO","20","Femenino","NS/NC","Tío","NS/NC","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-11-05 10:00:56","Buenos Aires","999","Masculino","Vecino","NO","Vivienda de la Víctima","NO","17","Femenino","NS/NC","Tío","NS/NC","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-11-05 10:00:56","Buenos Aires","999","Masculino","Vecino","NO","Vivienda de la Víctima","NO","13","Femenino","NS/NC","Otro pariente","NS/NC","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-11-05 10:28:32","Buenos Aires","60","Masculino","Vecino","NO","Vivienda de la Víctima","SI","5","Masculino","Argentina","Otro pariente","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-11-05 11:23:04","Ciudad Autónoma de Buenos Aires","999","Masculino","Comisaría","SI","Vivienda de la Víctima","NO","69","Femenino","Paraguaya","Ex pareja de la víctima","NS/NC","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-05 12:14:20","Buenos Aires","32","Femenino","Víctima","NO","Otro(Especificar en observaciones)","SI","32","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"2018-11-05 12:16:51","Buenos Aires","999","Femenino","Familiar","SI","NS/NC","SI","12","Femenino","Argentina","Padrastro","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-11-05 13:04:37","Mendoza","999","Femenino","Familiar","NO","NS/NC","SI","14","Masculino","Argentina","NS/NC","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","50"
"2018-11-05 13:04:37","Mendoza","999","Femenino","Familiar","NO","NS/NC","SI","9","Masculino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","50"
"2018-11-05 15:05:08","Ciudad Autónoma de Buenos Aires","26","Femenino","Madre","NO","Vivienda del Agresor","SI","4","Femenino","Argentina","Abuelo","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-11-05 16:00:02","Ciudad Autónoma de Buenos Aires","45","Femenino","Familiar","NO","Vivienda del Agresor","SI","14","Femenino","Argentina","Otro pariente","SI","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-11-05 16:43:05","Ciudad Autónoma de Buenos Aires","999","Masculino","Comisaría","SI","Vivienda del Agresor","SI","47","Femenino","Argentina","Otro pariente","NS/NC","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-11-05 16:46:08","San Luis","50","Femenino","Madre","NO","Vivienda de la Víctima","SI","21","Masculino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","74"
"2018-11-05 17:05:11","Ciudad Autónoma de Buenos Aires","999","Masculino","Comisaría","SI","NS/NC","SI","34","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-11-05 17:10:13","Santa Fé","31","Femenino","Víctima","NO","Vivienda de la Víctima","SI","31","Femenino","Argentina","Tío","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","82"
"2018-11-05 17:49:40","Santa Fé","49","Femenino","Familiar","SI","NS/NC","SI","8","Femenino","Argentina","Padre","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","82"
"2018-11-05 18:03:28","Buenos Aires","27","Femenino","Víctima","NO","Vivienda del Agresor","SI","27","Femenino","Argentina","Otro pariente","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-11-05 18:45:44","Buenos Aires","999","Masculino","Familiar","SI","Vivienda de la Víctima","SI","31","Femenino","Argentina","Otro pariente","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-11-05 18:50:24","Buenos Aires","40","Femenino","Víctima","NO","NS/NC","SI","40","Femenino","Argentina","Otro pariente","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"2018-11-05 19:09:29","Ciudad Autónoma de Buenos Aires","40","Femenino","Familiar","SI","NS/NC","SI","12","Femenino","Argentina","Tío","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-05 22:29:59","Santa Cruz","35","Masculino","Familiar","NO","Vivienda de la Víctima","SI","14","Femenino","Argentina","Padre","NS/NC","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","78"
"2018-11-05 23:47:47","Buenos Aires","42","Femenino","Comisaría","NO","Ámbito educativo","SI","18","Masculino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"2018-11-06 03:44:04","Ciudad Autónoma de Buenos Aires","999","Femenino","Comisaría","SI","Vivienda del Agresor","SI","23","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-11-06 10:39:47","Buenos Aires","999","Femenino","Familiar","NO","Vivienda del Agresor","SI","10","Femenino","NS/NC","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-11-06 10:57:00","Ciudad Autónoma de Buenos Aires","30","Femenino","Comisaría","SI","Ámbito educativo","SI","12","Masculino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-11-06 12:14:55","Ciudad Autónoma de Buenos Aires","37","Femenino","Víctima","NO","Redes Sociales","SI","37","Femenino","Argentina","Desconocido","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-11-06 13:17:05","Ciudad Autónoma de Buenos Aires","999","Femenino","Comisaría","SI","Otro(Especificar en observaciones)","SI","40","Femenino","Paraguaya","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-11-06 13:43:03","Ciudad Autónoma de Buenos Aires","999","Masculino","Comisaría","SI","NS/NC","SI","14","Femenino","NS/NC","Tío","NS/NC","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-06 13:56:08","Buenos Aires","30","Femenino","Familiar","NO","Redes Sociales","SI","16","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"2018-11-06 14:46:41","Ciudad Autónoma de Buenos Aires","999","Femenino","Comisaría","SI","Vivienda de la Víctima","SI","27","Femenino","Otra","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-06 15:27:54","Buenos Aires","999","Masculino","Padre","NO","Albergue transitorio","SI","17","Femenino","Argentina","Desconocido","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"2018-11-06 16:45:21","Ciudad Autónoma de Buenos Aires","999","Femenino","Comisaría","SI","Otro(Especificar en observaciones)","SI","45","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","SI","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-11-06 18:15:41","Catamarca","38","Masculino","Vecino","NO","Otro(Especificar en observaciones)","SI","999","Ns/Nc","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","10"
"2018-11-06 21:54:28","Buenos Aires","40","Femenino","Madre","NO","Automóvil","SI","15","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"2018-11-06 22:06:18","Buenos Aires","40","Femenino","Madre","NO","Vivienda del Agresor","NO","15","Femenino","Argentina","Pareja de la víctima","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-11-06 23:44:59","Ciudad Autónoma de Buenos Aires","999","Masculino","Comisaría","SI","Vivienda de la Víctima","SI","4","Femenino","Argentina","Padre","NS/NC","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-11-07 01:28:19","Ciudad Autónoma de Buenos Aires","27","Masculino","Víctima","NO","Vivienda de la Víctima","SI","27","Masculino","Argentina","Hermano","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-11-07 07:17:31","Córdoba","29","Femenino","Madre","SI","NS/NC","SI","5","Masculino","Argentina","Padre","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","14"
"2018-11-07 11:40:19","NS/NC","999","Femenino","Víctima","SI","NS/NC","SI","999","Femenino","NS/NC","NS/NC","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO",""
"2018-11-07 12:16:09","NS/NC","999","Femenino","Víctima","SI","NS/NC","SI","999","Femenino","NS/NC","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO",""
"2018-11-07 12:23:19","Buenos Aires","999","Femenino","Hospital","NO","Vivienda de la Víctima","SI","25","Femenino","Argentina","Padrastro","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
