caso_id,llamado_fecha_hora,llamado_provincia,llamante_edad,llamante_genero,llamante_vinculo,caso_judicializado,hecho_lugar,victima_a_resguardo,victima_edad,victima_genero,victima_nacionalidad,victima_vinculo_agresor,victima_discapacidad,victima_convive_agresor,vs_violacion_via_vaginal,vs_violacion_via_anal,vs_violacion_via_oral,vs_tentativa_violacion,vs_tocamiento_sexual,vs_intento_tocamiento,vs_Intento_violación_tercera_persona,vs_grooming,vs_exhibicionismo,vs_amenazas_verbales_contenido_sexual,vs_explotacion_sexual,vs_explotacion_sexual_comercial,vs_explotacion_sexual_viajes_turismo,vs_sospecha_trata_personas_fines_sexuales,vs_existencia_facilitador_corrupcion_nnya,vs_obligacion_sacarse_fotos_pornograficas,vs_eyaculacion_partes_cuerpo,vs_acoso_sexual,vs_iniciacion_sexual_forzada_inducida,vs_otra_forma_violencia_sexual,vs_no_sabe_no_contesta,ofv_sentimiento_amenaza,ofv_amenaza_explicita,ofv_violencia_fisica,ofv_intento_ahorcar,ofv_intento_quemar,ofv_intento_ahogar,ofv_amenaza_muerte,ofv_uso_sustancias_psicoactivas,ofv_intento_privacion_libertad,ofv_privacion_libertad,ofv_uso_arma_blanca,ofv_uso_arma_fuego,ofv_enganio_seduccion,ofv_intento_matar,ofv_uso_animal_victimizar,ofv_grooming,ofv_otra_forma_violencia,ofv_no_sabe_no_contesta,llamado_provincia_indec_id
,2019-09-13 13:50:00,NS/NC,Sin dato,Femenino,Familiar,NS/NS,NS/NC,SI,5,,NS/NC,Padrastro,NS/NC,NS/NC,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,
,2019-09-13 13:50:00,NS/NC,Sin dato,Femenino,Familiar,NS/NS,NS/NC,SI,10,,NS/NC,Padrastro,NS/NC,NS/NC,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,
,2019-09-13 19:15:00,Buenos Aires,Sin dato,Femenino,Familiar,SI,NS/NC,SI,23,Femenino,Argentina,Padrastro,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-09-13 16:25:00,Mendoza,44,Masculino,Víctima,NO,Vivienda del Agresor,SI,44,Masculino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,50
,2019-09-13 12:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Otro conocido,NS/NS,Vivienda de la Víctima,NO,28,Masculino,Argentina,Padre,SI,SI,NO,NO,SI,NO,SI,SI,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-09-13 13:05:00,Ciudad Autónoma de Buenos Aires,44,Femenino,Víctima,NO,Otro(Especificar en observaciones),SI,44,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-09-13 14:50:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Calle,SI,15,Femenino,Argentina,Desconocido,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,02
,2019-09-13 16:00:00,Ciudad Autónoma de Buenos Aires,40,Femenino,Comisaría,SI,Calle,SI,32,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-09-13 17:45:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Otro(Especificar en observaciones),SI,15,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-13 15:20:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Vivienda del Agresor,SI,16,Femenino,Argentina,Padrastro,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,02
,2019-09-13 15:20:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Vivienda del Agresor,SI,10,Masculino,Argentina,Padrastro,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,02
,2019-09-13 15:20:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Vivienda del Agresor,SI,6,Femenino,Argentina,Padre,NS/NC,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,02
,2019-09-13 15:20:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Vivienda del Agresor,SI,0,,Argentina,Padrastro,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-13 20:15:00,Buenos Aires,47,Femenino,Víctima,NO,Otro(Especificar en observaciones),SI,47,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-09-13 22:40:00,Ciudad Autónoma de Buenos Aires,40,Masculino,Comisaría,SI,Otro(Especificar en observaciones),SI,23,Femenino,Argentina,Desconocido,NS/NC,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-13 23:20:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,NS/NC,SI,40,Femenino,Argentina,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-14 08:30:00,Ciudad Autónoma de Buenos Aires,30,Masculino,Comisaría,SI,Automóvil,SI,31,Femenino,Argentina,Desconocido,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-14 08:45:00,Ciudad Autónoma de Buenos Aires,26,Femenino,Madre,SI,Vivienda de un familiar,SI,9,Masculino,Argentina,Otro pariente,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-09-14 08:45:00,Ciudad Autónoma de Buenos Aires,26,Femenino,Madre,SI,Vivienda de un familiar,SI,14,Masculino,Argentina,NS/NC,SI,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-14 12:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Otro(Especificar en observaciones),SI,23,Trans,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",SI,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-09-14 13:30:00,Ciudad Autónoma de Buenos Aires,30,Femenino,Madre,NO,Vivienda de la Víctima,NO,2,Femenino,Argentina,Padre,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-14 17:15:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,NS/NC,SI,8,Femenino,Paraguaya,Hermano,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-14 17:15:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,NS/NC,SI,7,Femenino,Paraguaya,Hermano,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-15 08:30:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Calle,SI,23,Femenino,Argentina,Desconocido,NS/NC,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-15 18:25:00,Tucumán,Sin dato,Femenino,Familiar,NO,Vivienda de la Víctima,SI,Sin dato,Femenino,Argentina,Hermano,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,90
,2019-09-15 19:20:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,NS/NC,SI,20,Femenino,Peruana,Desconocido,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-16 23:40:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Hospital,NO,Vivienda de un familiar,SI,7,Femenino,Argentina,Otro pariente,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-16 23:30:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Otro(Especificar en observaciones),SI,22,Femenino,Argentina,Desconocido,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,02
,2019-09-16 06:30:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,NS/NC,SI,0,Femenino,Argentina,NS/NC,NO,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-16 09:05:00,Jujuy,40,Femenino,Familiar,NO,Otro(Especificar en observaciones),SI,9,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,38
,2019-09-16 09:00:00,Buenos Aires,Sin dato,Femenino,Madre,SI,NS/NC,SI,Sin dato,Femenino,Argentina,Otro pariente,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-09-16 10:00:00,Buenos Aires,54,Femenino,Familiar,NO,Vivienda del Agresor,SI,15,Femenino,Argentina,Otro pariente,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-09-16 11:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Subterráneo/Tren/Colectivo,SI,28,Femenino,Argentina,Desconocido,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-16 11:00:00,Ciudad Autónoma de Buenos Aires,30,Femenino,Víctima,NO,NS/NC,SI,30,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-16 11:20:00,Santa Fé,60,Femenino,Familiar,NO,NS/NC,SI,8,Femenino,Argentina,NS/NC,NO,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,82
,2019-09-16 15:00:00,Buenos Aires,Sin dato,Femenino,Madre,NO,Redes Sociales,SI,13,Femenino,Argentina,Desconocido,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,06
,2019-09-16 16:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Escuela,NO,Vivienda de la Víctima,SI,14,Masculino,Argentina,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-16 16:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Escuela,NO,Vivienda de la Víctima,SI,14,Masculino,Argentina,NS/NC,NO,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-16 15:00:00,Buenos Aires,34,Femenino,Otro conocido,SI,Vivienda de la Víctima,SI,15,Femenino,Argentina,Padre,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-09-16 19:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Otro(Especificar en observaciones),SI,37,Femenino,Otra,"Conocido no familiar (Amigo, vecino, entre otros)",NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,02
,2019-09-16 15:55:00,Ciudad Autónoma de Buenos Aires,50,Femenino,Víctima,SI,Vivienda de la Víctima,SI,50,Femenino,Argentina,Hermano,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-09-16 20:35:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Vivienda de la Víctima,SI,9,Femenino,Otra,Padrastro,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-09-16 23:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,NS/NC,SI,15,Femenino,Argentina,NS/NC,NS/NC,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-09-17 12:45:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,NS/NC,SI,16,Femenino,Argentina,Padre,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-17 16:15:00,Neuquén,28,Femenino,Madre,NO,NS/NC,SI,7,Masculino,Argentina,NS/NC,NO,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,58
,2019-09-17 16:20:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,NS/NC,SI,4,Femenino,Argentina,Padre,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-17 17:15:00,Ciudad Autónoma de Buenos Aires,35,Femenino,Comisaría,SI,Vivienda de la Víctima,SI,7,Femenino,Argentina,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-17 21:00:00,Ciudad Autónoma de Buenos Aires,40,Femenino,Comisaría,SI,NS/NC,SI,2,Femenino,Argentina,Padre,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-17 21:50:00,Ciudad Autónoma de Buenos Aires,50,Masculino,Comisaría,SI,Otro(Especificar en observaciones),SI,21,Femenino,Argentina,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-17 21:50:00,Ciudad Autónoma de Buenos Aires,50,Masculino,Comisaría,SI,Otro(Especificar en observaciones),SI,24,Femenino,Brasileña,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-17 21:20:00,Ciudad Autónoma de Buenos Aires,35,Femenino,Comisaría,SI,Otro(Especificar en observaciones),SI,10,Femenino,Argentina,Otro pariente,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-18 00:15:00,Ciudad Autónoma de Buenos Aires,40,Masculino,Comisaría,SI,Vivienda de la Víctima,SI,64,Femenino,Argentina,Pareja de la vícitma,NS/NC,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,02
,2019-09-18 09:30:00,Buenos Aires,37,Femenino,Familiar,NO,Otro(Especificar en observaciones),SI,9,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-09-18 09:55:00,Buenos Aires,Sin dato,Masculino,Familiar,NO,Otro(Especificar en observaciones),SI,12,Femenino,Argentina,Desconocido,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-09-18 12:35:00,Buenos Aires,Sin dato,Femenino,Familiar,NO,Vivienda de la Víctima,SI,4,Femenino,Argentina,Abuelo,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-09-18 15:40:00,Buenos Aires,Sin dato,Femenino,Vecino,NO,NS/NC,SI,Sin dato,Femenino,Argentina,Padrastro,NS/NC,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-09-18 15:40:00,Buenos Aires,Sin dato,Femenino,Vecino,NO,NS/NC,SI,16,Femenino,Argentina,Padrastro,NS/NC,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-09-18 07:30:00,NS/NC,Sin dato,Femenino,Familiar,NO,NS/NC,SI,Sin dato,,NS/NC,Otro pariente,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,
,2019-09-18 13:55:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Otro(Especificar en observaciones),SI,24,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-09-18 14:05:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Vivienda de la Víctima,SI,5,Femenino,Argentina,Padrastro,NS/NC,NS/NC,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,02
,2019-09-18 15:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Otro conocido,NO,Vivienda de la Víctima,SI,7,Femenino,Argentina,Otro pariente,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-09-18 18:10:00,Santa Cruz,22,Femenino,Víctima,NO,NS/NC,SI,22,Femenino,Argentina,Otro pariente,NO,NO,NO,NO,SI,NO,SI,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,78
,2019-09-18 18:30:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Vivienda del Agresor,SI,54,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
